,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,all_running
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,84,0,0,0,0,0,0,0,0,0,0,0,0
2,3,124,0,0,0,0,0,0,0,0,0,0,0,0
3,4,164,0,0,0,0,0,0,0,0,0,0,0,0
4,5,200,8,0,0,0,0,0,0,0,0,0,0,8
5,7,252,12,0,0,0,0,0,0,0,0,0,0,12
6,8,284,20,0,0,0,0,0,0,0,0,0,0,20
7,10,296,40,0,0,0,0,0,0,0,0,0,0,40
8,11,332,52,0,0,0,0,0,0,0,0,0,0,52
9,13,304,80,0,0,0,0,0,0,0,0,0,0,80
10,14,268,116,0,0,0,0,0,0,0,0,0,0,116
11,16,228,156,0,0,0,0,0,0,0,0,0,0,156
12,17,196,188,0,0,0,0,0,0,0,0,0,0,188
13,19,156,228,0,0,0,0,0,0,0,0,0,0,228
14,20,120,264,0,0,0,0,0,0,0,0,0,0,264
15,22,84,300,0,0,0,0,0,0,0,0,0,0,300
16,23,36,348,0,0,0,0,0,0,0,0,0,0,348
17,25,4,380,0,0,0,0,0,0,0,0,0,0,380
18,26,0,384,0,0,0,0,0,0,0,0,0,0,384
19,28,0,384,0,0,0,0,0,0,0,0,0,0,384
20,29,0,384,0,0,0,0,0,0,0,0,0,0,384
21,31,0,384,0,0,52,0,0,0,0,0,0,0,384
22,33,0,384,0,0,108,0,0,0,0,0,0,0,384
23,34,20,384,0,20,128,0,0,0,0,0,0,0,384
24,36,52,384,0,40,128,0,0,0,0,0,0,0,384
25,38,80,384,0,76,128,0,0,0,0,0,0,0,384
26,39,100,384,0,100,128,0,0,0,0,0,0,0,384
27,41,136,384,0,128,128,0,0,0,0,0,0,0,384
28,43,160,384,0,160,128,0,0,0,0,0,0,0,384
29,44,188,384,0,180,128,0,0,0,0,0,0,0,384
30,46,220,384,0,220,128,0,0,0,0,0,0,0,384
31,48,248,384,0,248,128,0,0,0,0,0,0,0,384
32,50,248,384,0,248,128,0,0,0,0,0,0,0,384
33,52,248,384,0,248,128,0,0,0,0,0,0,0,384
34,53,248,384,0,248,128,0,0,0,0,0,0,0,384
35,55,248,384,0,248,128,0,0,0,0,0,0,0,384
36,57,248,384,0,248,128,0,0,0,0,0,0,0,384
37,59,248,384,0,248,128,0,0,0,0,0,0,0,384
38,60,248,384,0,248,128,0,0,0,0,0,0,0,384
39,62,248,344,0,248,128,0,0,0,2,0,0,0,344
40,64,256,320,0,256,128,0,0,0,2,0,0,0,320
41,66,256,288,0,256,128,0,0,0,2,0,0,0,288
42,67,256,268,0,256,128,0,0,0,4,0,0,0,268
43,69,256,256,0,256,128,0,0,0,4,0,0,0,256
44,71,252,248,0,256,128,0,0,0,4,0,0,0,248
45,72,252,232,0,256,128,0,0,0,6,0,0,0,232
46,74,252,212,0,256,124,4,0,0,6,0,0,0,216
47,76,252,196,0,256,112,16,0,0,4,2,0,0,214
48,77,252,184,0,256,104,24,0,0,6,2,0,0,210
49,79,252,164,0,256,100,28,0,0,6,2,0,0,194
50,81,244,172,0,256,96,32,0,0,4,4,0,0,208
51,82,228,180,0,256,80,48,0,0,6,4,0,0,232
52,84,216,184,0,256,56,72,0,0,6,4,0,0,260
53,86,208,188,0,256,32,96,0,0,4,6,0,0,290
54,87,196,196,0,256,12,116,0,0,4,8,0,0,320
55,89,176,216,0,256,4,124,0,0,2,10,0,0,350
56,90,164,228,0,256,0,128,0,0,2,10,0,0,366
57,92,196,236,0,256,0,128,0,0,0,14,0,0,378
58,94,252,236,0,256,0,128,0,0,0,14,0,0,378
59,96,312,240,0,256,0,128,0,0,0,14,0,0,382
60,98,376,240,0,256,0,128,0,0,0,14,0,0,382
61,100,440,240,0,256,0,128,0,0,0,14,0,0,382
62,102,500,240,0,256,0,128,0,0,0,14,0,0,382
63,104,528,240,0,260,0,128,0,0,4,14,0,0,382
64,106,532,240,0,260,0,128,0,0,2,16,0,0,384
65,108,532,240,0,260,0,128,0,0,4,16,0,0,384
66,110,532,240,0,260,0,128,0,0,4,16,0,0,384
67,112,532,240,0,264,0,128,0,0,6,16,0,0,384
68,114,536,240,0,264,0,128,0,0,6,16,0,0,384
69,116,536,240,0,264,0,128,0,0,6,16,0,0,384
70,118,536,240,0,264,0,128,0,0,8,16,0,0,384
71,120,536,240,0,264,0,128,0,0,8,16,0,0,384
72,122,536,240,0,264,64,128,0,0,10,16,0,0,384
73,124,536,240,0,264,128,128,0,0,10,16,0,0,384
74,126,548,240,0,264,128,128,0,0,10,16,0,0,384
75,128,548,240,0,264,128,128,0,0,12,16,0,0,384
76,131,548,240,0,264,128,128,0,0,12,16,0,0,384
77,133,548,240,0,264,128,128,0,0,14,12,4,0,380
78,135,548,236,0,264,128,128,0,0,14,12,4,0,376
79,137,548,236,0,264,128,128,0,0,16,10,6,0,374
80,139,548,236,0,264,128,128,0,0,16,10,6,0,374
81,142,548,236,0,264,128,128,0,0,18,8,8,0,372
82,144,548,232,0,264,128,128,0,0,18,8,8,0,368
83,146,548,232,0,264,128,128,0,0,18,6,10,0,366
84,148,552,232,0,264,128,128,0,0,20,6,10,0,366
85,150,556,232,0,264,128,128,0,0,20,6,10,0,366
86,152,556,232,0,264,128,128,0,0,50,6,12,0,366
87,155,556,220,0,264,128,128,0,0,90,6,12,0,354
88,157,556,220,0,264,128,128,0,0,130,4,14,0,352
89,160,556,220,0,264,128,128,0,0,170,4,14,0,352
90,162,568,220,0,264,128,128,0,0,198,4,14,0,352
91,164,584,220,0,264,128,128,0,0,216,4,14,0,352
92,167,584,220,0,264,128,128,0,0,216,2,16,0,350
93,170,584,220,0,264,128,128,0,0,218,2,16,0,350
94,172,584,220,0,264,128,128,0,0,218,2,16,0,350
95,174,584,220,0,264,128,128,0,0,220,2,16,0,350
96,177,584,216,0,264,128,128,0,0,220,2,16,0,346
97,179,584,212,0,264,128,128,0,0,222,2,16,0,342
98,182,584,212,0,264,128,128,0,0,222,2,16,0,342
99,184,584,192,0,264,128,128,0,0,224,2,16,0,322
100,187,584,172,16,264,128,128,0,0,222,4,16,0,304
101,190,584,148,40,264,128,128,0,0,220,6,16,0,282
102,192,584,112,72,264,128,128,0,16,216,10,16,0,250
103,195,576,104,88,264,156,120,4,28,212,14,16,0,238
104,197,564,96,108,264,160,120,4,40,200,26,16,0,242
105,200,556,88,124,264,172,108,16,44,190,36,16,0,232
106,202,548,92,128,264,172,88,28,44,176,50,16,0,230
107,205,544,96,128,264,164,84,36,44,166,60,16,0,240
108,207,540,100,128,264,156,68,48,44,164,62,16,0,230
109,210,540,100,128,264,148,52,68,44,162,68,16,4,220
110,213,536,104,128,264,144,40,76,44,176,68,16,26,212
111,215,500,140,128,264,136,40,80,44,194,72,16,40,252
112,218,472,172,128,264,132,40,84,44,188,78,16,42,290
113,221,428,220,128,264,132,40,84,44,182,86,16,42,346
114,223,420,228,128,292,132,40,84,44,174,92,18,42,360
115,226,476,228,128,320,132,40,84,44,176,94,18,46,362
116,229,476,228,128,320,132,40,84,44,176,94,18,46,362
117,231,476,228,128,320,132,40,84,44,176,94,18,46,362
118,234,476,228,128,320,132,40,84,44,176,94,18,46,362
119,237,476,228,128,320,132,40,84,44,176,94,18,46,362
120,239,476,228,128,320,132,40,84,44,176,94,18,46,362
121,242,476,228,128,320,132,40,84,44,176,90,18,46,358
122,245,476,228,128,320,132,40,84,44,176,58,18,46,326
123,247,476,228,128,320,132,40,84,44,174,56,18,46,324
124,250,476,224,128,320,116,56,84,44,174,54,18,46,334
125,253,476,224,128,320,104,68,84,44,172,54,20,46,346
126,255,472,212,136,320,104,68,84,44,170,42,34,46,322
127,258,472,188,144,320,88,84,84,44,166,42,38,46,314
128,261,472,172,152,320,80,92,84,44,162,38,44,46,302
129,263,464,164,164,320,80,92,84,44,160,38,46,46,294
130,266,456,152,172,320,80,92,84,44,158,36,48,46,280
131,269,456,136,184,320,64,108,84,44,154,40,48,46,284
132,271,440,144,184,320,40,132,84,44,152,36,54,46,312
133,274,424,160,184,320,48,132,84,52,148,38,56,46,330
134,277,408,176,184,320,36,144,84,56,146,34,62,46,354
135,279,404,180,184,320,20,164,84,56,144,32,66,46,376
136,282,404,180,184,320,20,164,84,56,144,32,66,46,376
137,285,404,180,184,320,28,164,84,64,144,32,66,46,376
138,287,404,180,184,320,28,164,84,64,142,34,66,46,378
139,290,404,180,184,320,28,164,84,64,142,34,66,46,378
140,293,404,180,184,320,28,164,84,64,142,34,66,46,378
141,296,404,180,184,320,28,164,84,64,142,34,66,46,378
142,298,404,180,184,320,28,164,84,64,142,34,66,46,378
143,301,404,180,184,320,28,164,84,64,142,34,66,46,378
144,304,404,180,184,324,28,160,84,64,142,34,66,46,374
145,306,404,184,184,324,28,156,84,64,142,34,66,46,374
146,309,404,184,184,324,28,152,84,64,138,36,68,46,372
147,312,404,184,184,324,28,152,84,64,138,34,70,46,370
148,314,404,184,184,324,20,160,84,64,138,32,72,46,376
149,317,404,184,184,324,28,128,108,64,130,36,76,46,348
150,320,396,192,184,324,28,128,108,64,126,36,80,46,356
151,322,392,196,184,324,28,124,112,64,122,32,88,46,352
152,325,392,196,184,324,16,136,112,64,118,34,90,46,366
153,328,388,200,184,324,16,132,116,64,112,38,92,46,370
154,331,388,200,184,324,16,124,124,64,98,50,94,46,374
155,333,388,200,184,324,16,124,124,64,98,50,94,46,374
156,336,388,196,184,324,16,124,124,64,98,50,94,46,370
157,339,376,208,184,324,16,124,124,64,94,50,98,46,382
158,342,376,208,184,324,16,124,124,64,92,52,98,46,384
159,344,376,208,184,324,16,124,124,64,92,52,98,46,384
160,347,376,208,184,324,16,116,124,64,92,52,98,46,376
161,350,368,216,184,324,16,116,124,64,90,52,100,46,384
162,353,368,216,184,324,16,116,124,64,90,52,100,46,384
163,355,368,216,184,324,16,116,124,64,90,52,100,46,384
164,358,368,216,184,324,16,116,124,64,90,52,100,46,384
165,361,368,216,184,324,16,116,124,64,90,52,100,46,384
166,364,368,216,184,324,16,116,124,64,90,52,100,46,384
167,366,368,216,184,324,16,116,124,64,90,52,100,46,384
168,369,368,208,192,324,16,108,132,64,90,52,100,46,368
169,372,364,192,212,324,12,84,160,64,90,48,104,46,324
170,374,356,192,220,324,12,80,164,64,90,48,104,46,320
171,377,356,192,220,324,12,68,176,64,90,48,104,46,308
172,380,360,188,224,328,12,68,176,64,90,40,112,46,296
173,383,344,208,224,328,12,68,176,64,90,34,118,46,310
174,386,296,256,224,328,8,68,180,64,90,28,124,46,352
175,388,284,260,232,328,8,36,212,64,88,30,124,46,326
176,391,312,248,248,352,8,32,216,64,88,26,128,46,306
177,394,304,240,264,352,8,32,216,64,88,20,134,46,292
178,397,292,232,284,352,8,32,216,64,88,16,138,46,280
179,400,276,244,288,352,4,28,224,64,86,12,144,46,284
180,403,288,268,288,376,4,24,228,64,86,10,146,46,302
181,406,276,276,292,376,4,24,228,64,84,10,148,46,310
182,409,240,312,292,376,4,24,228,64,76,16,150,46,352
183,412,232,312,292,380,4,24,228,64,68,22,152,46,358
184,414,252,312,292,396,4,24,228,64,58,32,152,46,368
185,417,248,316,292,396,4,24,228,64,50,40,152,46,380
186,420,248,316,292,396,4,24,228,64,50,40,152,46,380
187,423,240,292,292,396,4,24,228,64,50,40,152,46,356
188,426,236,296,292,396,4,24,228,64,42,48,152,46,368
189,429,228,304,292,396,0,28,228,64,38,52,152,46,384
190,432,224,288,296,396,0,28,228,64,38,52,152,46,368
191,435,212,284,296,396,0,28,228,64,38,52,152,46,364
192,438,212,280,296,396,0,28,228,64,38,52,152,46,360
193,441,192,280,316,396,0,28,228,64,38,52,152,46,360
194,444,180,272,324,396,0,24,232,64,34,56,152,46,352
195,447,172,272,328,396,0,20,236,64,34,56,152,46,348
196,450,156,276,336,396,0,20,236,64,34,54,154,46,350
197,452,144,280,344,396,0,16,240,64,34,54,154,46,350
198,455,132,288,348,396,0,16,240,64,34,52,156,46,356
199,458,116,300,352,396,0,16,240,64,28,56,158,46,372
200,461,108,308,352,396,0,16,240,64,28,56,158,46,380
201,464,108,308,352,396,0,16,240,64,28,56,158,46,380
202,467,108,308,352,404,0,16,240,64,28,38,176,46,362
203,470,104,328,352,404,0,16,240,64,26,40,176,46,384
204,473,104,328,352,404,0,16,240,64,26,40,176,46,384
205,476,104,328,352,404,0,16,240,64,26,38,178,46,382
206,479,104,328,352,404,0,16,240,64,26,24,192,46,368
207,482,112,336,352,404,0,16,240,64,18,32,192,46,384
208,485,112,336,352,404,0,16,240,64,18,32,192,46,384
209,488,112,332,356,404,0,16,240,64,18,20,204,46,368
210,491,116,332,356,404,0,16,240,64,10,28,204,46,376
211,494,116,332,356,404,0,12,244,64,2,36,204,46,380
212,496,116,332,356,404,0,12,244,64,2,36,204,46,380
213,499,116,316,356,404,0,12,244,64,2,36,204,46,364
214,503,108,316,364,404,0,12,244,64,0,34,208,46,362
215,506,104,320,364,404,0,8,248,64,0,34,208,46,362
216,508,104,308,364,404,0,8,248,64,0,34,208,46,350
217,511,84,324,364,404,0,8,248,64,0,34,208,46,366
218,514,68,340,364,404,0,8,248,64,0,34,208,46,382
219,517,68,340,364,404,0,4,252,64,0,34,208,46,378
220,520,64,336,368,404,0,4,252,64,0,28,214,46,368
221,523,52,348,368,404,0,4,252,64,0,28,214,46,380
222,526,52,348,368,404,0,4,252,64,0,28,214,46,380
223,529,52,348,368,404,0,4,252,64,0,28,214,46,380
224,532,52,344,372,404,0,4,252,64,0,26,216,46,374
225,535,44,352,372,404,0,4,252,64,0,26,216,46,382
226,538,44,352,372,404,0,4,252,64,0,26,216,46,382
227,541,44,352,372,404,0,4,252,64,0,26,216,46,382
228,544,40,356,372,404,0,4,252,64,0,18,224,46,378
229,547,36,360,372,404,0,0,256,64,0,18,224,46,378
230,550,36,360,372,404,0,0,256,64,0,18,224,46,378
231,553,32,360,376,404,0,0,256,64,0,2,240,46,362
232,556,24,364,380,404,0,0,256,64,0,2,240,46,366
233,559,24,364,380,404,0,0,256,64,0,2,240,46,366
234,562,20,368,380,404,0,0,256,64,0,2,240,46,370
235,565,8,344,416,404,0,0,256,64,0,0,242,46,344
236,568,8,304,456,404,0,0,256,64,0,0,242,46,304
237,571,8,304,456,404,0,0,256,64,0,0,242,46,304
238,574,0,300,468,404,0,0,256,64,0,0,242,46,300
239,578,0,280,488,404,0,0,256,64,0,0,242,46,280
240,581,0,264,504,404,0,0,256,64,0,0,242,46,264
241,583,0,260,508,404,0,0,256,64,0,0,242,46,260
242,587,0,252,516,404,0,0,256,64,0,0,242,46,252
243,590,0,252,516,404,0,0,256,64,0,0,242,46,252
244,593,0,252,516,404,0,0,256,64,0,0,242,46,252
245,596,0,252,516,404,0,0,256,64,0,0,242,46,252
246,599,0,248,520,404,0,0,256,64,0,0,242,46,248
247,602,0,248,520,404,0,0,256,64,0,0,242,46,248
248,605,0,248,520,404,0,0,256,64,0,0,242,46,248
249,608,0,228,540,404,0,0,256,64,0,0,242,46,228
250,611,0,228,540,404,0,0,256,64,0,0,242,46,228
251,614,0,224,544,404,0,0,256,64,0,0,242,46,224
252,617,0,216,552,404,0,0,256,64,0,0,242,46,216
253,620,0,196,572,404,0,0,256,64,0,0,242,46,196
254,623,0,188,580,404,0,0,256,64,0,0,242,46,188
255,626,0,176,592,404,0,0,256,64,0,0,242,46,176
256,629,0,160,608,404,0,0,256,64,0,0,242,46,160
257,632,0,140,628,404,0,0,256,64,0,0,242,46,140
258,635,0,132,636,404,0,0,256,64,0,0,242,46,132
259,638,0,132,636,404,0,0,256,64,0,0,242,46,132
260,641,0,124,644,404,0,0,256,64,0,0,242,46,124
261,644,0,124,644,404,0,0,256,64,0,0,242,46,124
262,647,0,124,644,404,0,0,256,64,0,0,242,46,124
263,650,0,124,644,404,0,0,256,64,0,0,242,46,124
264,653,0,120,648,404,0,0,256,64,0,0,242,46,120
265,656,0,120,648,404,0,0,256,64,0,0,242,46,120
266,659,0,120,648,404,0,0,256,64,0,0,242,46,120
267,662,0,116,652,404,0,0,256,64,0,0,242,46,116
268,665,0,116,652,404,0,0,256,64,0,0,242,46,116
269,668,0,116,652,404,0,0,256,64,0,0,242,46,116
270,671,0,116,652,404,0,0,256,64,0,0,242,46,116
271,674,0,116,652,404,0,0,256,64,0,0,242,46,116
272,677,0,116,652,404,0,0,256,64,0,0,242,46,116
273,680,0,116,652,404,0,0,256,64,0,0,242,46,116
274,683,0,104,664,404,0,0,256,64,0,0,242,46,104
275,686,0,104,664,404,0,0,256,64,0,0,242,46,104
276,689,0,104,664,404,0,0,256,64,0,0,242,46,104
277,693,0,88,680,404,0,0,256,64,0,0,242,46,88
278,696,0,68,700,404,0,0,256,64,0,0,242,46,68
279,699,0,68,700,404,0,0,256,64,0,0,242,46,68
280,702,0,68,700,404,0,0,256,64,0,0,242,46,68
281,705,0,60,708,404,0,0,256,64,0,0,242,46,60
282,708,0,52,716,404,0,0,256,64,0,0,242,46,52
283,711,0,52,716,404,0,0,256,64,0,0,242,46,52
284,714,0,52,716,404,0,0,256,64,0,0,242,46,52
285,717,0,44,724,404,0,0,256,64,0,0,242,46,44
286,720,0,44,724,404,0,0,256,64,0,0,242,46,44
287,723,0,44,724,404,0,0,256,64,0,0,242,46,44
288,726,0,40,728,404,0,0,256,64,0,0,242,46,40
289,729,0,36,732,404,0,0,256,64,0,0,242,46,36
290,732,0,36,732,404,0,0,256,64,0,0,242,46,36
291,735,0,32,736,404,0,0,256,64,0,0,242,46,32
292,738,0,24,744,404,0,0,256,64,0,0,242,46,24
293,741,0,24,744,404,0,0,256,64,0,0,242,46,24
294,744,0,20,748,404,0,0,256,64,0,0,242,46,20
295,747,0,8,760,404,0,0,256,64,0,0,242,46,8
296,750,0,8,760,404,0,0,256,64,0,0,242,46,8
297,753,0,8,760,404,0,0,256,64,0,0,242,46,8
298,757,0,0,768,404,0,0,256,64,0,0,242,46,0
